AvenueName,time_band,대형버스,대형트럭,소형버스,소형트럭,승용차,오토바이
오리삼거리_농수산물센터방면,저녁(20-24),13.386061080657791,0.4516836335160533,0.8358131036282955,1.7386583137561993,82.79707648133646,0.7907073871051945
오리삼거리_오리교1사거리방면,심야(00-04),11.477692187915038,0.9864715095670334,0.05404068622512068,5.233703069327788,80.6690053765903,1.5790871703747125
오리삼거리_오리교1사거리방면,새벽첫차(04-07),10.438025523183674,0.901837641497009,0.7909275549178226,13.191368422511976,74.37006536763228,0.30777549025724205
오리삼거리_오리교1사거리방면,출근(07-10),7.3336079646249495,1.1591662955969302,0.46861940627254695,4.269008493726738,86.21382665368121,0.5557711860976242
오리삼거리_오리교1사거리방면,낮(10-17),6.261127380805314,0.7669263358307112,0.28177253271904135,4.5283443910733885,86.44494262813292,1.7168867314386205
오리삼거리_오리교1사거리방면,퇴근(17-20),7.1447165152233945,0.141833619190113,0.24060625965526888,2.0136481407145204,88.54383340023598,1.9153620649807197
오리삼거리_오리교1사거리방면,저녁(20-24),12.723387611657857,0.188085610588012,0.36955658961100213,1.3887850359778438,83.85052083033757,1.479664321827709
오리삼거리_오리역방면,심야(00-04),4.511127881928999,0.9631003133699514,1.0460658826586966,4.6550681467191115,86.97940354752778,1.845234227795465
오리삼거리_오리역방면,새벽첫차(04-07),18.74503945095476,1.6904473741861108,2.4442712616763695,8.984474603784562,67.80284937528506,0.33291793411313464
오리삼거리_오리역방면,출근(07-10),9.386081466098918,1.0017763398333583,2.0545480815813106,6.080351754950096,81.10667577029027,0.37056658724605
오리삼거리_오리역방면,낮(10-17),7.183971654678217,0.5744569737529255,1.2116321268948878,3.7969750567185825,86.19462192507201,1.0383422628833743
오리삼거리_오리역방면,퇴근(17-20),5.799103010307638,0.4075029997932647,0.879655185397525,1.405586968429174,90.73655314695897,0.7715986891134323
오리삼거리_오리역방면,저녁(20-24),9.25234363197358,0.6517377464557287,1.730546153934501,1.1400330595451706,86.00199488115969,1.2233445269313374
